ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0045619	GO:0045619	regulation of lymphocyte differentiation	15/899	164/17913	0.0181597798530976	0.200750368171031	0.182969415999799	HMGB3/KAT2A/MDK/FANCA/FANCD2/FOXP3/IL1RL2/ADAM8/TNFRSF18/IL23A/CARD11/IL2RA/CD27/INHA/CCL19	15
GO:0071466	GO:0071466	cellular response to xenobiotic stimulus	15/899	164/17913	0.0181597798530976	0.200750368171031	0.182969415999799	TFAP4/CCNA2/GJB2/BPHL/CHEK2/FBXO32/SRD5A1/NQO1/ACY3/MCM7/DNMT3B/AOC1/AKR7A3/EIF4EBP1/E2F1	15
GO:0009185	GO:0009185	ribonucleoside diphosphate metabolic process	13/899	135/17913	0.0182405894854681	0.201185410847675	0.183365925880232	GAPDH/LDHA/PGM2L1/PFKP/ENO1/GPI/TPI1/ALDOA/NUP155/AK4/CARD11/ENTPD2/ENO3	13
GO:0002687	GO:0002687	positive regulation of leukocyte migration	12/899	121/17913	0.0184811969709401	0.20337698163259	0.185363383868935	MDK/STK39/CXCL13/ADAM8/TNFRSF18/ZP3/THY1/IL23A/CXCL14/EDN2/CCL19/CCL20	12
GO:0071456	GO:0071456	cellular response to hypoxia	18/899	210/17913	0.0190174534844417	0.208638205285293	0.190158608046852	CCNB1/CCNA2/ERO1A/P4HB/PDK1/IRAK1/BRIP1/SUV39H2/ENO1/ADAM8/HYOU1/EGLN3/CA9/EIF4EBP1/E2F1/HILPDA/PMAIP1/TWIST1	18
GO:2000104	GO:2000104	negative regulation of DNA-dependent DNA replication	4/899	21/17913	0.0190452761057871	0.208638205285293	0.190158608046852	DONSON/BLM/CHEK2/GMNN	4
GO:0051249	GO:0051249	regulation of lymphocyte activation	30/899	401/17913	0.0193069209279327	0.21034307590269	0.191712474094831	HMGB3/KAT2A/MDK/TNFRSF21/FANCA/PAK1/HSPD1/FANCD2/FOXP3/IL1RL2/ADAM8/CEACAM1/TNFRSF18/ZP3/THY1/IL23A/CARD11/MZB1/TNFSF11/MIF/CD19/IL2RA/FGL1/CD27/IL20RB/GAL/CD24/INHA/VTCN1/CCL19	30
GO:0022600	GO:0022600	digestive system process	10/899	94/17913	0.0193632494477502	0.21034307590269	0.191712474094831	INAVA/KCNN4/STK39/GCNT3/SLC2A5/NMU/SLC26A6/MUC13/VIL1/MUC4	10
GO:0006390	GO:0006390	mitochondrial transcription	3/899	12/17913	0.0197210178313876	0.21034307590269	0.191712474094831	TFB2M/TWNK/MRPL12	3
GO:0009111	GO:0009111	vitamin catabolic process	3/899	12/17913	0.0197210178313876	0.21034307590269	0.191712474094831	CYP27B1/CYP24A1/CRABP1	3
GO:0046033	GO:0046033	AMP metabolic process	3/899	12/17913	0.0197210178313876	0.21034307590269	0.191712474094831	AK4/ADSS1/NT5E	3
GO:0046112	GO:0046112	nucleobase biosynthetic process	3/899	12/17913	0.0197210178313876	0.21034307590269	0.191712474094831	PAICS/PPAT/CPS1	3
GO:0051451	GO:0051451	myoblast migration	3/899	12/17913	0.0197210178313876	0.21034307590269	0.191712474094831	SIX4/SIX1/NET1	3
GO:0060707	GO:0060707	trophoblast giant cell differentiation	3/899	12/17913	0.0197210178313876	0.21034307590269	0.191712474094831	E2F8/PLK4/E2F7	3
GO:0060900	GO:0060900	embryonic camera-type eye formation	3/899	12/17913	0.0197210178313876	0.21034307590269	0.191712474094831	TFAP2A/STRA6/TWIST1	3
GO:0070202	GO:0070202	regulation of establishment of protein localization to chromosome	3/899	12/17913	0.0197210178313876	0.21034307590269	0.191712474094831	CCT3/DKC1/CCT5	3
GO:0072710	GO:0072710	response to hydroxyurea	3/899	12/17913	0.0197210178313876	0.21034307590269	0.191712474094831	TIMELESS/BLM/DDX11	3
GO:1990173	GO:1990173	protein localization to nucleoplasm	3/899	12/17913	0.0197210178313876	0.21034307590269	0.191712474094831	CCT3/DKC1/CCT5	3
GO:0001890	GO:0001890	placenta development	14/899	151/17913	0.019779026707439	0.210499159235091	0.191854732743903	SPP1/E2F8/GJB2/CCNF/PHLDA2/CYP27B1/ST14/PLK4/KRT8/E2F7/CTSV/DLX3/NRK/GJB3	14
GO:0034404	GO:0034404	nucleobase-containing small molecule biosynthetic process	18/899	211/17913	0.0198543211675592	0.210838119532089	0.192163670496565	NME1/TK1/GAPDH/LDHA/DTYMK/NME4/PGM2L1/PFKP/ENO1/XDH/GPI/TPI1/ALDOA/NUP155/ENTPD2/ENO3/NT5E/CDA	18
GO:0046849	GO:0046849	bone remodeling	9/899	81/17913	0.0199850579867301	0.211763070763321	0.193006696530085	CTHRC1/LGR4/MDK/P3H4/SYT7/GREM1/ADAM8/TNFSF11/CALCA	9
GO:0051262	GO:0051262	protein tetramerization	15/899	166/17913	0.0200448579466524	0.211933977374954	0.193162465524213	RCC1/RRM2/PPAT/TK1/SHMT2/ALDOA/H3C10/H3C4/H4C8/CD79A/TRPM8/H4C5/ACHE/MS4A1/CDA	15
GO:1905330	GO:1905330	regulation of morphogenesis of an epithelium	16/899	181/17913	0.0201216032566937	0.212282914358119	0.193480496303494	CTHRC1/SAPCD2/LGR4/MDK/SIX4/GREM1/CELSR3/GRHL3/SULF1/SIX1/ARHGEF19/RNF207/ADAMTS12/SIX2/HOXB7/AGT	16
GO:0071295	GO:0071295	cellular response to vitamin	5/899	32/17913	0.0205414221707564	0.216241912786726	0.197088836537318	COL1A1/BRIP1/CYP27B1/CYP24A1/POSTN	5
GO:0061326	GO:0061326	renal tubule development	10/899	95/17913	0.0207038877157447	0.217171470748819	0.197936061272254	LGR4/KIF26B/SIX4/GREM1/SIX1/ADAMTS16/SIX2/HOXB7/CD24/AGT	10
GO:0043583	GO:0043583	ear development	18/899	212/17913	0.0207192233580678	0.217171470748819	0.197936061272254	CTHRC1/CCNA2/OTX1/GJB2/MYO7A/SIX4/MCM2/TFAP2A/GRHL3/COL11A1/ESRP1/SIX1/STRA6/EPHB2/CXCL14/SIX2/GJB6/TWIST1	18
GO:0072009	GO:0072009	nephron epithelium development	11/899	109/17913	0.0209128279199412	0.218728348912661	0.199355042921037	LGR4/KIF26B/SIX4/GREM1/SIX1/ADAMTS16/BASP1/SIX2/HOXB7/CD24/AGT	11
GO:0002793	GO:0002793	positive regulation of peptide secretion	22/899	275/17913	0.0212770954559663	0.222059665049042	0.202391296221778	MDK/FERMT1/SOX4/GAPDH/KCNN4/GPI/MMP12/TFR2/ADAM8/NMU/PANX2/POSTN/TNFSF11/MIF/AIM2/PAEP/TWIST1/ACHE/FGB/VTCN1/CCL19/SAA1	22
GO:0050863	GO:0050863	regulation of T cell activation	24/899	307/17913	0.0214137343581412	0.223006121974376	0.20325392313736	KAT2A/MDK/TNFRSF21/FANCA/PAK1/HSPD1/FANCD2/FOXP3/IL1RL2/ADAM8/CEACAM1/TNFRSF18/ZP3/THY1/IL23A/CARD11/TNFSF11/IL2RA/FGL1/CD27/IL20RB/CD24/VTCN1/CCL19	24
GO:0042398	GO:0042398	cellular modified amino acid biosynthetic process	6/899	44/17913	0.0217692778873577	0.226131281487742	0.206102279612501	ATIC/GGCT/SLC7A11/PLOD2/OPLAH/GCLC	6
GO:0071479	GO:0071479	cellular response to ionizing radiation	8/899	69/17913	0.0218070141636644	0.226131281487742	0.206102279612501	ECT2/RAD51/BLM/FIGNL1/CHEK2/H2AX/RAD51AP1/NET1	8
GO:0048562	GO:0048562	embryonic organ morphogenesis	22/899	276/17913	0.0220688665736512	0.22835865561179	0.20813236975083	CTHRC1/STIL/OTX1/MYO7A/SIX4/TFAP2A/GRHL3/COL11A1/RUNX2/SIX1/MESP1/STRA6/TBX15/EPHB2/RNF207/MFAP2/SIX2/HOXC9/GJB6/TWIST1/HOXC11/HOXB7	22
GO:0033622	GO:0033622	integrin activation	4/899	22/17913	0.0223756780232015	0.231040777545951	0.210576929571093	KIF14/CXCL13/MZB1/CDH17	4
GO:0045580	GO:0045580	regulation of T cell differentiation	13/899	139/17913	0.0226520672792137	0.233398052029775	0.212725414475932	KAT2A/MDK/FANCA/FANCD2/FOXP3/IL1RL2/ADAM8/TNFRSF18/IL23A/CARD11/IL2RA/CD27/CCL19	13
GO:0031214	GO:0031214	biomineral tissue development	14/899	154/17913	0.0230203463722129	0.236432764732731	0.215491335236356	LGR4/SPP1/COL1A1/GREM1/TFAP2A/CYP27B1/MMP13/FAM83H/COMP/NECTIN1/COL1A2/IBSP/TWIST1/PTHLH	14
GO:0003338	GO:0003338	metanephros morphogenesis	5/899	33/17913	0.0232389097007032	0.236432764732731	0.215491335236356	LGR4/KIF26B/GREM1/BASP1/SIX2	5
GO:0009225	GO:0009225	nucleotide-sugar metabolic process	5/899	33/17913	0.0232389097007032	0.236432764732731	0.215491335236356	GNPNAT1/GFPT1/GMDS/FUT8/UGDH	5
GO:0035115	GO:0035115	embryonic forelimb morphogenesis	5/899	33/17913	0.0232389097007032	0.236432764732731	0.215491335236356	CRABP2/WNT3/TFAP2A/RUNX2/TWIST1	5
GO:0045005	GO:0045005	DNA-dependent DNA replication maintenance of fidelity	5/899	33/17913	0.0232389097007032	0.236432764732731	0.215491335236356	DONSON/TONSL/RAD51/BLM/DDX11	5
GO:1901186	GO:1901186	positive regulation of ERBB signaling pathway	5/899	33/17913	0.0232389097007032	0.236432764732731	0.215491335236356	MMP9/AGR2/EGF/PTK6/AGT	5
GO:0042445	GO:0042445	hormone metabolic process	18/899	215/17913	0.0234877996563739	0.238465045465235	0.217343611883028	SPP1/CRABP2/ECE2/CYP27B1/CLCN2/SRD5A1/SRD5A3/SCG5/DIO2/CYP27C1/FOXA1/AKR1B10/GAL/AKR1B15/ACHE/CRABP1/KLK6/PCSK1N	18
GO:1902750	GO:1902750	negative regulation of cell cycle G2/M phase transition	10/899	97/17913	0.0235860727319508	0.238962862146466	0.217797335720596	PLK1/AURKB/DONSON/AURKA/CDK1/CHEK1/BLM/DTL/TICRR/CLSPN	10
GO:0072073	GO:0072073	kidney epithelium development	13/899	140/17913	0.0238692086623494	0.241327645079962	0.219952664033317	LGR4/KIF26B/EPCAM/SIX4/GREM1/SIX1/ADAMTS16/BASP1/SIX2/HOXB7/CD24/CRLF1/AGT	13
GO:0035987	GO:0035987	endodermal cell differentiation	6/899	45/17913	0.0240872028657298	0.242517569464119	0.221037193898127	COL11A1/COL5A2/MESP1/COL5A1/MMP9/COL7A1	6
GO:0046850	GO:0046850	regulation of bone remodeling	6/899	45/17913	0.0240872028657298	0.242517569464119	0.221037193898127	MDK/SYT7/GREM1/ADAM8/TNFSF11/CALCA	6
GO:0016052	GO:0016052	carbohydrate catabolic process	16/899	185/17913	0.0241368197096991	0.242517569464119	0.221037193898127	FUT2/PHKA1/GAPDH/LDHA/PGM2L1/PFKP/ENO1/GPI/TPI1/SORD/ALDOA/FUT8/NUP155/MIOX/FUT6/ENO3	16
GO:0051047	GO:0051047	positive regulation of secretion	30/899	409/17913	0.0244931644335324	0.242633169340192	0.221142554809827	SPP1/MDK/FERMT1/STX1A/SOX4/GAPDH/SYT7/KCNN4/GPI/MMP12/TFR2/ADAM8/NMU/ZP3/PANX2/POSTN/TNFSF11/MIF/AIM2/RAB15/PAEP/TWIST1/GAL/INHA/ACHE/FGB/AGT/VTCN1/CCL19/SAA1	30
GO:0006206	GO:0006206	pyrimidine nucleobase metabolic process	3/899	13/17913	0.0246982867616021	0.242633169340192	0.221142554809827	TYMS/CDA/CPS1	3
GO:0009084	GO:0009084	glutamine family amino acid biosynthetic process	3/899	13/17913	0.0246982867616021	0.242633169340192	0.221142554809827	PYCR1/ALDH18A1/PYCR3	3
GO:0033623	GO:0033623	regulation of integrin activation	3/899	13/17913	0.0246982867616021	0.242633169340192	0.221142554809827	KIF14/CXCL13/CDH17	3
GO:0034214	GO:0034214	protein hexamerization	3/899	13/17913	0.0246982867616021	0.242633169340192	0.221142554809827	TWNK/PANX2/UGDH	3
GO:0035563	GO:0035563	positive regulation of chromatin binding	3/899	13/17913	0.0246982867616021	0.242633169340192	0.221142554809827	CDT1/GMNN/DDX11	3
GO:0048311	GO:0048311	mitochondrion distribution	3/899	13/17913	0.0246982867616021	0.242633169340192	0.221142554809827	MSTO1/KAT2A/BHLHA15	3
GO:0051447	GO:0051447	negative regulation of meiotic cell cycle	3/899	13/17913	0.0246982867616021	0.242633169340192	0.221142554809827	TTK/OVOL1/HORMAD1	3
GO:0062033	GO:0062033	positive regulation of mitotic sister chromatid segregation	3/899	13/17913	0.0246982867616021	0.242633169340192	0.221142554809827	DLGAP5/CDT1/ESPL1	3
GO:0070208	GO:0070208	protein heterotrimerization	3/899	13/17913	0.0246982867616021	0.242633169340192	0.221142554809827	C1QTNF6/COL1A1/COL1A2	3
GO:1902414	GO:1902414	protein localization to cell junction	3/899	13/17913	0.0246982867616021	0.242633169340192	0.221142554809827	MARVELD3/DSP/NECTIN1	3
GO:0034599	GO:0034599	cellular response to oxidative stress	23/899	296/17913	0.0254547974057542	0.249559862242677	0.227455733543815	PYCR1/EZH2/MELK/CCNA2/CBX8/TRAP1/GJB2/ERO1A/ECT2/CDK1/P4HB/FANCD2/PDK1/PPIF/FUT8/NQO1/NET1/MMP9/SLC7A11/GPR37/LCN2/MMP3/GPX2	23
GO:0048240	GO:0048240	sperm capacitation	4/899	23/17913	0.0260390231386352	0.254369039351782	0.231838950048519	SLC26A6/CABYR/SPINK1/PAEP	4
GO:0000959	GO:0000959	mitochondrial RNA metabolic process	5/899	34/17913	0.0261549867373871	0.254369039351782	0.231838950048519	TFB2M/PUS1/TWNK/DARS2/MRPL12	5
GO:0060428	GO:0060428	lung epithelium development	5/899	34/17913	0.0261549867373871	0.254369039351782	0.231838950048519	SPDEF/STRA6/RCN3/AGR2/FOXA1	5
GO:2000403	GO:2000403	positive regulation of lymphocyte migration	5/899	34/17913	0.0261549867373871	0.254369039351782	0.231838950048519	STK39/CXCL13/ADAM8/CXCL14/CCL20	5
GO:0031638	GO:0031638	zymogen activation	6/899	46/17913	0.0265645435625819	0.25783545981842	0.234998341157829	ENO1/F12/MELTF/PLAU/FGB/PRSS3	6
GO:0045995	GO:0045995	regulation of embryonic development	12/899	128/17913	0.0273672044544042	0.265095894645157	0.241615701475799	PHLDA2/SIX4/CDK1/GRHL3/SULF1/COL5A2/SIX1/MESP1/COL5A1/RACGAP1/RNF207/NRK	12
GO:0048568	GO:0048568	embryonic organ development	30/899	413/17913	0.0274645126812303	0.265508525980101	0.241991785042	CTHRC1/E2F8/STIL/OTX1/MYO7A/PHLDA2/SIX4/TFAP2A/ST14/PLK4/GRHL3/COL11A1/RUNX2/SIX1/MESP1/STRA6/TBX15/EPHB2/KRT8/RNF207/E2F7/SLC6A8/MFAP2/SIX2/HOXC9/GJB6/TWIST1/HOXC11/NRK/HOXB7	30
GO:1901616	GO:1901616	organic hydroxy compound catabolic process	7/899	59/17913	0.0276331870293991	0.26660806491784	0.242993935120927	CYP27B1/CYP24A1/SORD/SRD5A3/ALDH3B2/MIOX/AKR1B10	7
GO:0009116	GO:0009116	nucleoside metabolic process	11/899	114/17913	0.028068840908731	0.270273978035857	0.246335149328504	NME1/ATIC/PPAT/TK1/DTYMK/NME4/AK4/CARD11/APOBEC3B/NT5E/CDA	11
GO:0006006	GO:0006006	glucose metabolic process	17/899	204/17913	0.0282185391332848	0.270894607523468	0.246900808141164	SLC25A10/KAT2A/NLN/GAPDH/PHLDA2/PC/PDK1/PGM2L1/PFKP/ENO1/GPI/TPI1/SORD/ALDOA/IGFBP3/PMAIP1/ENO3	17
GO:0034103	GO:0034103	regulation of tissue remodeling	9/899	86/17913	0.0283007554119923	0.270894607523468	0.246900808141164	MDK/SYT7/GREM1/ADAM8/CEACAM1/IL23A/TNFSF11/AGT/CALCA	9
GO:0061097	GO:0061097	regulation of protein tyrosine kinase activity	9/899	86/17913	0.0283007554119923	0.270894607523468	0.246900808141164	CBLC/GREM1/NCAPG2/THY1/SRCIN1/EGF/PTK6/CD24/AGT	9
GO:0036294	GO:0036294	cellular response to decreased oxygen levels	18/899	220/17913	0.0287152666619891	0.274182506463099	0.249897489812691	CCNB1/CCNA2/ERO1A/P4HB/PDK1/IRAK1/BRIP1/SUV39H2/ENO1/ADAM8/HYOU1/EGLN3/CA9/EIF4EBP1/E2F1/HILPDA/PMAIP1/TWIST1	18
GO:0052547	GO:0052547	regulation of peptidase activity	29/899	398/17913	0.0287572420749469	0.274182506463099	0.249897489812691	EFNA3/BIRC5/TFAP4/HSPE1/PTTG1/GAPDH/HSPD1/TIMP1/XDH/CST1/WFDC3/SPINK1/EGLN3/MMP9/RCN3/COL7A1/AIM2/CST2/PMAIP1/SFN/CD27/VIL1/SPOCK1/WFDC10B/WFDC2/CST4/MAGEA3/TFPI2/PCSK1N	29
GO:0009127	GO:0009127	purine nucleoside monophosphate biosynthetic process	15/899	174/17913	0.0290960757527894	0.274453268310543	0.250144269619639	PAICS/ATIC/PPAT/GAPDH/LDHA/PGM2L1/PFKP/ENO1/GPI/TPI1/ALDOA/NUP155/AK4/ADSS1/ENO3	15
GO:0009168	GO:0009168	purine ribonucleoside monophosphate biosynthetic process	15/899	174/17913	0.0290960757527894	0.274453268310543	0.250144269619639	PAICS/ATIC/PPAT/GAPDH/LDHA/PGM2L1/PFKP/ENO1/GPI/TPI1/ALDOA/NUP155/AK4/ADSS1/ENO3	15
GO:0014911	GO:0014911	positive regulation of smooth muscle cell migration	6/899	47/17913	0.0292050806550344	0.274453268310543	0.250144269619639	MDK/PAK1/P2RY6/CCN4/POSTN/AGT	6
GO:0051438	GO:0051438	regulation of ubiquitin-protein transferase activity	6/899	47/17913	0.0292050806550344	0.274453268310543	0.250144269619639	CDC20/PLK1/UBE2C/MAD2L1/LIMK1/UBE2S	6
GO:0010212	GO:0010212	response to ionizing radiation	13/899	144/17913	0.0292250851039604	0.274453268310543	0.250144269619639	RAD54L/XRCC2/ECT2/RAD51/FANCD2/BLM/FIGNL1/CHEK2/TICRR/H2AX/RAD51AP1/NET1/DNMT3B	13
GO:0042542	GO:0042542	response to hydrogen peroxide	13/899	144/17913	0.0292250851039604	0.274453268310543	0.250144269619639	PYCR1/EZH2/CBX8/TRAP1/ECT2/COL1A1/CDK1/PPIF/MB/NQO1/NET1/GPR37/LCN2	13
GO:0007339	GO:0007339	binding of sperm to zona pellucida	5/899	35/17913	0.0292946204378449	0.274453268310543	0.250144269619639	CCT3/CCT5/ALDOA/ZP3/PAEP	5
GO:0045740	GO:0045740	positive regulation of DNA replication	5/899	35/17913	0.0292946204378449	0.274453268310543	0.250144269619639	E2F8/CDT1/DNA2/CDK1/E2F7	5
GO:0098534	GO:0098534	centriole assembly	5/899	35/17913	0.0292946204378449	0.274453268310543	0.250144269619639	KAT2A/STIL/PLK4/WDR62/MCIDAS	5
GO:0007492	GO:0007492	endoderm development	8/899	73/17913	0.0294878550216441	0.275731330289092	0.25130913051607	COL11A1/COL5A2/MESP1/COL5A1/MMP9/COL7A1/PAX9/HOXC11	8
GO:0002791	GO:0002791	regulation of peptide secretion	34/899	483/17913	0.0297004913230258	0.277185546905085	0.252634543601932	LGR4/MDK/FERMT1/STX1A/SLC2A1/UQCC2/TNFRSF21/SOX4/GAPDH/FOXP3/SYT7/KCNN4/GPI/MMP12/TFR2/CCN4/ADAM8/NMU/IDH2/BMP8A/PANX2/POSTN/SRCIN1/TNFSF11/MIF/AIM2/PAEP/TWIST1/IL36RN/ACHE/FGB/VTCN1/CCL19/SAA1	34
GO:0009167	GO:0009167	purine ribonucleoside monophosphate metabolic process	24/899	317/17913	0.0298626391741665	0.278163892345931	0.253526234589044	PAICS/CCNB1/ATIC/PPAT/UQCC2/GAPDH/SHMT2/CDK1/LDHA/PPIF/PGM2L1/PFKP/FIGNL1/ENO1/GPI/COA6/TPI1/ALDOA/NUP155/AK4/CARD11/ADSS1/ENO3/NT5E	24
GO:0046697	GO:0046697	decidualization	4/899	24/17913	0.0300411099341811	0.278368022253189	0.253712284210071	SPP1/GJB2/CYP27B1/CTSV	4
GO:0071453	GO:0071453	cellular response to oxygen levels	19/899	237/17913	0.0301525999355737	0.278368022253189	0.253712284210071	CCNB1/CCNA2/ERO1A/P4HB/PDK1/IRAK1/BRIP1/SUV39H2/ENO1/ADAM8/HYOU1/EGLN3/CA9/DNMT3B/EIF4EBP1/E2F1/HILPDA/PMAIP1/TWIST1	19
GO:0001522	GO:0001522	pseudouridine synthesis	3/899	14/17913	0.0302860737172231	0.278368022253189	0.253712284210071	DKC1/PUS1/PUS7	3
GO:0042447	GO:0042447	hormone catabolic process	3/899	14/17913	0.0302860737172231	0.278368022253189	0.253712284210071	SPP1/SRD5A1/ACHE	3
GO:0046606	GO:0046606	negative regulation of centrosome cycle	3/899	14/17913	0.0302860737172231	0.278368022253189	0.253712284210071	NEK2/KAT2A/CCNF	3
GO:0072425	GO:0072425	signal transduction involved in G2 DNA damage checkpoint	3/899	14/17913	0.0302860737172231	0.278368022253189	0.253712284210071	PLK1/CHEK1/DTL	3
GO:0090399	GO:0090399	replicative senescence	3/899	14/17913	0.0302860737172231	0.278368022253189	0.253712284210071	CHEK1/CHEK2/CDKN2A	3
GO:0009142	GO:0009142	nucleoside triphosphate biosynthetic process	15/899	175/17913	0.0304101748289039	0.278980299517336	0.25427033057617	NME1/GAPDH/LDHA/TYMS/DTYMK/NME4/PGM2L1/PFKP/ENO1/GPI/TPI1/ALDOA/NUP155/AK4/ENO3	15
GO:0072525	GO:0072525	pyridine-containing compound biosynthetic process	13/899	145/17913	0.0306907435725637	0.281022978410663	0.256132084393074	PSAT1/GAPDH/LDHA/PGM2L1/PFKP/ENO1/GPI/TPI1/ALDOA/IDH2/NUP155/ENO3/NMNAT2	13
GO:0009126	GO:0009126	purine nucleoside monophosphate metabolic process	24/899	318/17913	0.0308298681860632	0.281765254815376	0.256808615557216	PAICS/CCNB1/ATIC/PPAT/UQCC2/GAPDH/SHMT2/CDK1/LDHA/PPIF/PGM2L1/PFKP/FIGNL1/ENO1/GPI/COA6/TPI1/ALDOA/NUP155/AK4/CARD11/ADSS1/ENO3/NT5E	24
GO:0007281	GO:0007281	germ cell development	19/899	238/17913	0.0312935309612775	0.285465236381729	0.260180880687155	SRPK1/CCNB1/MDK/ASPM/AURKA/BRIP1/TRIP13/KNL1/FANCG/PABPC1L/ZP3/SLC26A6/CABYR/SPINK1/YBX2/PAEP/SPINK2/TDRD5/HORMAD1	19
GO:0070661	GO:0070661	leukocyte proliferation	21/899	270/17913	0.031402608546934	0.285922812904823	0.260597928536026	TNFRSF21/HSPD1/HELLS/FOXP3/GREM1/ZP3/IL23A/CARD11/MZB1/TNFSF11/MIF/CD79A/CD19/IL2RA/IL20RB/CR2/GAL/CD24/VTCN1/MS4A1/CCL19	21
GO:0055072	GO:0055072	iron ion homeostasis	8/899	74/17913	0.0316658006462363	0.287779270667013	0.262289955283826	ABCB6/CP/TFR2/STEAP1/MELTF/ERFE/LCN2/STEAP2	8
GO:0032653	GO:0032653	regulation of interleukin-10 production	6/899	48/17913	0.0320122726815216	0.289842461424299	0.264170404178621	TNFRSF21/HSPD1/FOXP3/INAVA/IL23A/IL20RB	6
GO:0051972	GO:0051972	regulation of telomerase activity	6/899	48/17913	0.0320122726815216	0.289842461424299	0.264170404178621	NEK2/AURKB/DKC1/GREM1/PIF1/PKIB	6
GO:0016331	GO:0016331	morphogenesis of embryonic epithelium	13/899	146/17913	0.032208962821458	0.290539212960103	0.26480544272308	CTHRC1/KAT2A/STIL/SOX4/SIX4/GREM1/TFAP2A/ST14/GRHL3/SULF1/SALL4/SIX1/TWIST1	13
GO:0048754	GO:0048754	branching morphogenesis of an epithelial tube	13/899	146/17913	0.032208962821458	0.290539212960103	0.26480544272308	LGR4/MDK/SIX4/PAK1/TIMELESS/GREM1/SIX1/ADAMTS16/EGF/FOXA1/SIX2/HOXB7/AGT	13
GO:1904356	GO:1904356	regulation of telomere maintenance via telomere lengthening	7/899	61/17913	0.0324553759117844	0.29221881131705	0.266336274936663	NEK2/AURKB/CCT3/DKC1/CCT5/PIF1/PKIB	7
GO:0008156	GO:0008156	negative regulation of DNA replication	5/899	36/17913	0.0326621109504232	0.292993021150469	0.267041911107458	CDC6/DONSON/BLM/CHEK2/GMNN	5
GO:0051973	GO:0051973	positive regulation of telomerase activity	5/899	36/17913	0.0326621109504232	0.292993021150469	0.267041911107458	NEK2/AURKB/DKC1/GREM1/PKIB	5
GO:0052548	GO:0052548	regulation of endopeptidase activity	27/899	370/17913	0.0333886789816126	0.298958042615804	0.272478596000653	EFNA3/BIRC5/TFAP4/HSPE1/PTTG1/GAPDH/HSPD1/TIMP1/XDH/CST1/WFDC3/SPINK1/EGLN3/MMP9/COL7A1/AIM2/CST2/PMAIP1/SFN/CD27/VIL1/SPOCK1/WFDC2/CST4/MAGEA3/TFPI2/PCSK1N	27
GO:1901657	GO:1901657	glycosyl compound metabolic process	12/899	132/17913	0.03365996922989	0.300726711131978	0.274090609211138	NME1/ATIC/PPAT/TK1/DTYMK/NME4/AK4/CARD11/APOBEC3B/AKR1B10/NT5E/CDA	12
GO:0050714	GO:0050714	positive regulation of protein secretion	20/899	256/17913	0.0337101444170196	0.300726711131978	0.274090609211138	MDK/FERMT1/SOX4/GAPDH/KCNN4/GPI/MMP12/ADAM8/NMU/PANX2/POSTN/MIF/AIM2/PAEP/TWIST1/ACHE/FGB/VTCN1/CCL19/SAA1	20
GO:0007565	GO:0007565	female pregnancy	16/899	193/17913	0.0339349830353826	0.301809407357535	0.275077408378184	SPP1/PPAT/SLC2A1/GJB2/TIMP1/VMP1/BYSL/CYP27B1/MMP9/CLDN4/DSG2/CTSV/PTHLH/AGT/MMP7/CALCA	16
GO:0071887	GO:0071887	leukocyte apoptotic process	10/899	103/17913	0.0339558904630567	0.301809407357535	0.275077408378184	AURKB/TNFRSF21/ADAM8/IRF7/SLC7A11/MIF/CDKN2A/IL2RA/CD27/CCL19	10
GO:0001556	GO:0001556	oocyte maturation	4/899	25/17913	0.0343860921181892	0.30396303287718	0.27704028200677	CCNB1/AURKA/TRIP13/PABPC1L	4
GO:0006706	GO:0006706	steroid catabolic process	4/899	25/17913	0.0343860921181892	0.30396303287718	0.27704028200677	SPP1/CYP27B1/CYP24A1/SRD5A1	4
GO:0042730	GO:0042730	fibrinolysis	4/899	25/17913	0.0343860921181892	0.30396303287718	0.27704028200677	F12/FAP/PLAU/FGB	4
GO:0048871	GO:0048871	multicellular organismal homeostasis	33/899	472/17913	0.0345464360248886	0.304825189143244	0.277826074979104	LGR4/TMEM79/INAVA/STK39/ADAM8/GRHL3/RAC3/ABCA12/NMU/CDH3/BMP8A/FA2H/DIO2/YBX2/RCN3/CLDN4/MFAP2/TNFSF11/KRT16/GRHL1/SFN/LCN2/MUC13/MUC4/IL20RB/ABCA4/TRPM8/CST4/HOXC10/ACHE/EDN2/BPIFA1/CALCA	33
GO:0061138	GO:0061138	morphogenesis of a branching epithelium	15/899	178/17913	0.0346138318876477	0.304865564701913	0.277862874375577	LGR4/MDK/SIX4/PAK1/TIMELESS/GREM1/ST14/SULF1/SIX1/ADAMTS16/EGF/FOXA1/SIX2/HOXB7/AGT	15
GO:0030195	GO:0030195	negative regulation of blood coagulation	6/899	49/17913	0.0349892457515494	0.307613785565705	0.280367678581256	F12/CEACAM1/FAP/PLAU/PROC/FGB	6
