ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:1903426	GO:1903426	regulation of reactive oxygen species biosynthetic process	21/1389	101/17913	2.5881833147258e-05	0.000377425864946871	0.00025442532313636	CAV1/CD36/HBB/CD34/AGTR2/KLF4/ACP5/KLF2/SNCA/DUOXA1/TLR4/EDN1/SIRPA/CX3CR1/PTGIS/PTX3/IL1B/RGN/AIF1/ICAM1/CLU	21
GO:0072577	GO:0072577	endothelial cell apoptotic process	16/1389	65/17913	2.65906278875936e-05	0.00038671396935984	0.000260686497014644	TEK/RAMP2/RGCC/ECSCR/SEMA5A/ANGPT1/GPER1/GAS6/BMPR2/GATA2/NDNF/DAB2IP/COL4A3/CCL2/KDR/ICAM1	16
GO:0085029	GO:0085029	extracellular matrix assembly	10/1389	28/17913	2.72852858789026e-05	0.000395746963111523	0.000266775699074191	RGCC/TNXB/GPM6B/MFAP4/GAS6/FBLN5/IHH/MYH11/HAS1/THSD4	10
GO:0050804	GO:0050804	modulation of chemical synaptic transmission	54/1389	393/17913	2.74537828706752e-05	0.000397120445234149	0.000267701572643879	SLC6A4/WNT3A/GRIA1/FAM107A/AGER/ADRA1A/ADRB2/ADCY8/TNR/DCC/ARC/PRKCE/MME/PLCL1/BCHE/RETN/P2RY1/ATP1A2/WNT7A/GPER1/ABHD6/SYNPO/RASGRF1/VAMP2/NTNG1/PCDH17/SNCA/CACNA2D2/LRRK2/CA2/SHANK3/NTRK2/EDN1/EGR2/AKAP7/TYROBP/KMO/RIMS4/CNR1/P2RX1/CX3CR1/NRGN/LRRC4/AKAP12/SYP/PRKCZ/IL1B/PTN/UNC13B/CACNG4/CX3CL1/CCL2/PLCB4/SCTR	54
GO:0045778	GO:0045778	positive regulation of ossification	20/1389	94/17913	2.81538821762767e-05	0.00040615560319181	0.000273792233609284	ADRB2/KL/GPM6B/BMPR2/JUND/ID4/ZBTB16/NPNT/BMP2/IL6/PKDCC/CCN1/DDR2/GJA1/P2RX7/PRKD1/TGFB2/PTN/CEBPA/BMP6	20
GO:1903844	GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	23/1389	117/17913	2.82404731913507e-05	0.000406315471237054	0.000273900001737671	CAV1/TGFBR3/SMAD6/VEPH1/CAV2/LTBP4/ITGA8/TGFBR2/ENG/ZEB1/MYOCD/NPNT/SMAD7/SNX25/DAB2/CDKN2B/DKK3/NRROS/CDKN1C/CITED2/FOLR1/PRDM16/PEG10	23
GO:0003179	GO:0003179	heart valve morphogenesis	14/1389	52/17913	2.85018252018131e-05	0.000408982190429217	0.000275697655145117	SMAD6/SLIT2/SLIT3/TGFBR2/BMPR2/GJA5/ROBO2/TBX5/BMP2/CCN1/TGFB2/HEY1/OLFM1/ELN	14
GO:0150063	GO:0150063	visual system development	49/1389	346/17913	2.90501911159761e-05	0.000415742229774115	0.000280254643296903	RS1/GPM6A/ACVRL1/FGF10/ARHGEF15/RHOJ/CRYAB/TGFBR2/WNT7A/AGTPBP1/TBX2/TMOD1/KLF4/BMPR2/FZD4/RBP4/CHRDL1/IHH/ZEB2/ZEB1/SLC25A25/PTPRM/EFEMP1/MITF/MYH10/NTRK2/NES/VIM/LAMC3/C1QA/CPAMD8/TSPAN12/MEIS1/NKD1/WNT9A/LAMB2/FOXF2/THRB/GJA1/CDKN1C/ALDH1A2/P2RY12/FREM2/JUN/WNT2/TGFB2/PTN/ITGAM/BMP6	49
GO:0071219	GO:0071219	cellular response to molecule of bacterial origin	31/1389	183/17913	2.91989399135548e-05	0.000416762587996918	0.00028094247366218	EDNRB/ANKRD1/CD36/PRKCE/SASH1/CSF3/MRC1/TLR4/PLSCR4/CD68/CARD16/VIM/KMO/ZFP36/LY86/SIRPA/IL6/DAB2IP/HCK/CX3CR1/CTSG/CASP1/AXL/IRF8/LILRA2/PTAFR/IL1B/BMP6/CX3CL1/CCL2/ICAM1	31
GO:0001945	GO:0001945	lymph vessel development	9/1389	23/17913	2.97011559496625e-05	0.000422809312606174	0.000285018611535887	ACVRL1/HEG1/CCBE1/BMPR2/SOX18/FLT4/PDPN/VASH1/EFNB2	9
GO:0001763	GO:0001763	morphogenesis of a branching structure	32/1389	192/17913	3.05219646318924e-05	0.000433347471462303	0.00029212245555201	FGF10/FOXF1/TCF21/RASIP1/RSPO2/SLIT2/HHIP/TBX3/FGF2/NOTCH4/TGFBR2/AGTR2/ENG/GPC3/IHH/NTN4/FGFR2/HOXA5/LRRK2/NPNT/EDN1/BMP2/FAT4/COL13A1/ETV5/WNT2/CTSH/SOCS3/FGF7/TGM2/EDNRA/SEMA3E	32
GO:0055078	GO:0055078	sodium ion homeostasis	13/1389	46/17913	3.1215082954513e-05	0.000440861840887755	0.000297187942702727	EDNRB/NPR1/ATP1A2/SCN7A/AVPR2/AGTR2/AGTR1/ATP1B2/EDN1/C7/NEDD4L/SCNN1G/SCNN1B	13
GO:0061614	GO:0061614	pri-miRNA transcription by RNA polymerase II	13/1389	46/17913	3.1215082954513e-05	0.000440861840887755	0.000297187942702727	SMAD6/KLF4/GATA2/SPI1/PDGFB/BMP2/PPARG/ATOH8/ETS1/APLN/FOS/JUN/TGFB2	13
GO:0090303	GO:0090303	positive regulation of wound healing	15/1389	59/17913	3.12993400310052e-05	0.000440894630122616	0.000297210046147269	CD36/PRKCE/THBD/HBEGF/CPB2/SELP/DUOX1/TGFBR2/PLPP3/TLR4/MYLK/PDPN/VTN/ANXA1/APOH	15
GO:0048286	GO:0048286	lung alveolus development	12/1389	40/17913	3.25397444339655e-05	0.000456407452198263	0.000307667344218002	FGF10/FOXF1/TCF21/BMPR2/GATA6/FGFR2/MYOCD/HOXA5/SFTPD/FLT4/TNS3/PKDCC	12
GO:0030308	GO:0030308	negative regulation of cell growth	29/1389	167/17913	3.25702400379359e-05	0.000456407452198263	0.000307667344218002	WNT3A/ACVRL1/SEMA3G/FHL1/TNR/DCC/SOX17/NPR1/PI16/SEMA5A/SLIT2/SLIT3/CRYAB/AGTR2/WFDC1/BMPR2/HYAL2/HYAL1/DCSTAMP/APBB1/FBP1/PPARG/APBB2/SMARCA2/GJA1/RERG/WNT11/TGFB2/SCGB3A1	29
GO:0007266	GO:0007266	Rho protein signal transduction	28/1389	159/17913	3.40882465100702e-05	0.000476438583040747	0.000321170464726457	MYOC/PECAM1/ADRA1A/ARHGAP6/ARHGEF15/FGD5/ARHGEF26/RASIP1/KANK2/HEG1/PREX2/DLC1/AGTR1/CDH13/RASGRF1/CTNNAL1/ARHGEF6/RIPOR1/ARRB1/FGD3/APOA1/ARHGEF37/PREX1/PDPN/ARHGAP29/ARHGEF10/AKAP13/ECT2L	28
GO:0098883	GO:0098883	synapse pruning	6/1389	10/17913	3.43853631007298e-05	0.000479346214624423	0.00032313051880315	C1QA/C1QB/CX3CR1/C1QC/ITGAM/CX3CL1	6
GO:0006837	GO:0006837	serotonin transport	7/1389	14/17913	3.50262784833091e-05	0.000486307964924008	0.000327823481671012	SLC6A4/GPM6B/NOS1/SNCA/MAOB/P2RX1/FCER1G	7
GO:0043547	GO:0043547	positive regulation of GTPase activity	48/1389	339/17913	3.50655064840206e-05	0.000486307964924008	0.000327823481671012	ODAM/S1PR1/ARHGAP6/RGS9/ARHGEF15/STARD13/STARD8/ADRB1/ARHGAP31/CAV2/DOCK4/PREX2/DLC1/RASGEF1B/RASGRF1/GNAQ/RANBP3L/ARHGAP24/ARHGEF6/ARHGAP44/ARAP3/LRRK2/ARHGAP18/NEDD9/ARRB1/DOCK11/ARAP2/PREX1/DAB2IP/NCKAP1L/CCL24/ARHGAP29/ARHGAP30/GPR65/RASGRP2/ARHGAP25/ARHGEF10/TBC1D2/DOCK8/ARHGAP23/ALDH1A1/JUN/DOCK2/WNT11/RGN/RGS16/ICAM1/CCL21	48
GO:0106106	GO:0106106	cold-induced thermogenesis	26/1389	143/17913	3.64995138848609e-05	0.000503599703113939	0.000339479959101837	FABP4/NOVA2/EPAS1/ADRB2/CAV1/ACADL/CD36/ADRB1/PLCL1/TRPV2/ZNF423/FFAR4/LEPR/ABHD6/FABP5/TLR4/NPR3/IL18R1/GJA1/ALDH1A1/PLAC8/LAMA4/CMKLR1/SCD/ID1/PRDM16	26
GO:0120161	GO:0120161	regulation of cold-induced thermogenesis	26/1389	143/17913	3.64995138848609e-05	0.000503599703113939	0.000339479959101837	FABP4/NOVA2/EPAS1/ADRB2/CAV1/ACADL/CD36/ADRB1/PLCL1/TRPV2/ZNF423/FFAR4/LEPR/ABHD6/FABP5/TLR4/NPR3/IL18R1/GJA1/ALDH1A1/PLAC8/LAMA4/CMKLR1/SCD/ID1/PRDM16	26
GO:0051928	GO:0051928	positive regulation of calcium ion transport	23/1389	119/17913	3.74264506754564e-05	0.00051505133887672	0.000347199584066585	RAMP3/CAV1/TRPV2/WFS1/LILRA5/GPER1/STAC/PLA2G1B/SNCA/GJC2/PDGFB/JPH2/F2RL3/MYLK/CXCL12/P2RX7/LILRA2/APLNR/CD4/RGN/CX3CL1/CCL2/TRPC6	23
GO:0001505	GO:0001505	regulation of neurotransmitter levels	46/1389	321/17913	3.75209300947174e-05	0.00051505133887672	0.000347199584066585	SLC6A4/ADRA1A/CAV1/LIN7A/CD36/HBB/BCHE/GPM6B/P2RY1/ATP1A2/WNT7A/GPER1/CD34/AGTR2/SLC1A1/KLF4/SYN2/PDE1B/ACP5/NOS1/VAMP2/KLF2/SNCA/TLR4/LRRK2/EDN1/MAOB/KMO/RIMS4/SIRPA/CNR1/RORA/P2RX1/CX3CR1/PTGIS/P2RX7/PTX3/SYP/IL1B/RGN/AIF1/MAOA/UNC13B/SLC22A3/ICAM1/CLU	46
GO:0007045	GO:0007045	cell-substrate adherens junction assembly	18/1389	81/17913	3.79056263865501e-05	0.000516380191357028	0.000348095372493142	MYOC/FAM107A/TEK/ACVRL1/ARHGAP6/ACTN2/CORO2B/GPM6B/PEAK1/DLC1/PPM1F/FERMT2/SORBS1/LIMCH1/PHLDB2/EPB41L5/LRP1/KDR	18
GO:0046849	GO:0046849	bone remodeling	18/1389	81/17913	3.79056263865501e-05	0.000516380191357028	0.000348095372493142	S1PR1/ADRB2/CLDN18/PTH1R/LEPR/PDK4/IHH/DCSTAMP/CA2/MITF/IL20RA/RASSF2/IL6/GJA1/TFRC/P2RX7/PTN/SNX10	18
GO:0048041	GO:0048041	focal adhesion assembly	18/1389	81/17913	3.79056263865501e-05	0.000516380191357028	0.000348095372493142	MYOC/FAM107A/TEK/ACVRL1/ARHGAP6/ACTN2/CORO2B/GPM6B/PEAK1/DLC1/PPM1F/FERMT2/SORBS1/LIMCH1/PHLDB2/EPB41L5/LRP1/KDR	18
GO:1990868	GO:1990868	response to chemokine	15/1389	60/17913	3.87705930610043e-05	0.000523305167373155	0.000352763545568304	ACKR4/CXCR2/SLIT2/CXCR1/SLIT3/GPR17/CCRL2/ACKR1/EDN1/DUSP1/CXCL12/CX3CR1/DOCK8/CMKLR1/CCL21	15
GO:1990869	GO:1990869	cellular response to chemokine	15/1389	60/17913	3.87705930610043e-05	0.000523305167373155	0.000352763545568304	ACKR4/CXCR2/SLIT2/CXCR1/SLIT3/GPR17/CCRL2/ACKR1/EDN1/DUSP1/CXCL12/CX3CR1/DOCK8/CMKLR1/CCL21	15
GO:0007044	GO:0007044	cell-substrate junction assembly	20/1389	96/17913	3.88029663225959e-05	0.000523305167373155	0.000352763545568304	MYOC/FAM107A/TEK/ACVRL1/ARHGAP6/ACTN2/CORO2B/TNS1/GPM6B/PEAK1/DLC1/PPM1F/FERMT2/SORBS1/LIMCH1/PHLDB2/EPB41L5/LAMA3/LRP1/KDR	20
GO:0032652	GO:0032652	regulation of interleukin-1 production	20/1389	96/17913	3.88029663225959e-05	0.000523305167373155	0.000352763545568304	AGER/LILRA5/MEFV/GAS6/ACP5/LPL/TLR4/TLR8/CARD16/CD33/TYROBP/APOA1/SIRPA/CX3CR1/EGR1/CASP1/P2RX7/LILRA2/CX3CL1/ANXA1	20
GO:1990845	GO:1990845	adaptive thermogenesis	27/1389	152/17913	3.99452831785486e-05	0.000537363921959425	0.00036224064692968	FABP4/NOVA2/EPAS1/ADRB2/CAV1/ACADL/CD36/ADRB1/PLCL1/TRPV2/ZNF423/FFAR4/LEPR/ABHD6/FABP5/TLR4/NPR3/IL18R1/GJA1/ALDH1A1/PLAC8/LAMA4/CMKLR1/SCD/ID1/PRDM16/SCTR	27
GO:0051091	GO:0051091	positive regulation of DNA-binding transcription factor activity	39/1389	257/17913	4.01920933753551e-05	0.000539335796640364	0.000363569900962	WNT3A/RTKN2/RGCC/AGER/CAV1/ADCY8/CD36/NLRC4/CAT/PLPP3/ROR1/ANXA3/CSF3/FZD4/PLA2G1B/PRKCQ/TLR4/PRKCH/MYOCD/CARD16/S100A12/BTK/EDN1/PPARG/IL6/IL18R1/NFAM1/CX3CR1/DDR2/PRKD1/PRKCZ/WNT2/IL1B/IRAK3/S100A8/BEX1/CX3CL1/ICAM1/CLU	39
GO:0048880	GO:0048880	sensory system development	49/1389	351/17913	4.22728696332721e-05	0.000565846546011535	0.000381440976057229	RS1/GPM6A/ACVRL1/FGF10/ARHGEF15/RHOJ/CRYAB/TGFBR2/WNT7A/AGTPBP1/TBX2/TMOD1/KLF4/BMPR2/FZD4/RBP4/CHRDL1/IHH/ZEB2/ZEB1/SLC25A25/PTPRM/EFEMP1/MITF/MYH10/NTRK2/NES/VIM/LAMC3/C1QA/CPAMD8/TSPAN12/MEIS1/NKD1/WNT9A/LAMB2/FOXF2/THRB/GJA1/CDKN1C/ALDH1A2/P2RY12/FREM2/JUN/WNT2/TGFB2/PTN/ITGAM/BMP6	49
GO:0071402	GO:0071402	cellular response to lipoprotein particle stimulus	11/1389	35/17913	4.27950478256961e-05	0.000571414770099431	0.00038519455349967	CD36/ADTRP/LDLR/CDH13/LPL/TLR4/CD68/ABCG1/PPARG/FCER1G/HMGCS1	11
GO:0061138	GO:0061138	morphogenesis of a branching epithelium	30/1389	178/17913	4.30353365611571e-05	0.000573200856523729	0.000386398566414141	FGF10/FOXF1/TCF21/RASIP1/RSPO2/SLIT2/HHIP/TBX3/FGF2/NOTCH4/TGFBR2/AGTR2/ENG/GPC3/IHH/NTN4/FGFR2/HOXA5/NPNT/EDN1/BMP2/FAT4/ETV5/WNT2/CTSH/SOCS3/FGF7/TGM2/EDNRA/SEMA3E	30
GO:0032651	GO:0032651	regulation of interleukin-1 beta production	18/1389	82/17913	4.50915365234661e-05	0.000597629453282687	0.000402866048379217	AGER/LILRA5/MEFV/ACP5/LPL/TLR4/TLR8/CARD16/CD33/TYROBP/APOA1/SIRPA/CX3CR1/EGR1/CASP1/P2RX7/LILRA2/CX3CL1	18
GO:2000106	GO:2000106	regulation of leukocyte apoptotic process	18/1389	82/17913	4.50915365234661e-05	0.000597629453282687	0.000402866048379217	GIMAP8/CXCR2/GAS6/SLC46A2/PRKCQ/IL7R/BTK/NR4A3/HCAR2/FCER1G/CXCL12/DOCK8/AXL/P2RX7/TSC22D3/CD74/CD274/CCL21	18
GO:0043087	GO:0043087	regulation of GTPase activity	55/1389	410/17913	4.55507899819674e-05	0.000602232926026945	0.000405969280428966	ODAM/S1PR1/ARHGAP6/RGS9/ARHGEF15/FGD5/RASIP1/STARD13/STARD8/ADRB1/SLIT2/ARHGAP31/CAV2/DOCK4/PREX2/DLC1/RASGEF1B/RASGRF1/GNAQ/RANBP3L/ARHGAP24/ARHGEF6/ARHGAP44/ARAP3/LRRK2/PRKG1/ARHGAP18/NEDD9/ARRB1/NTRK2/DOCK11/FGD3/ARAP2/PREX1/DAB2IP/NCKAP1L/RDX/CCL24/ARHGAP29/ARHGAP30/GPR65/RASGRP2/ARHGAP25/ARHGEF10/TBC1D2/DOCK8/ARHGAP23/ALDH1A1/JUN/DOCK2/WNT11/RGN/RGS16/ICAM1/CCL21	55
GO:0042133	GO:0042133	neurotransmitter metabolic process	26/1389	145/17913	4.66904820915405e-05	0.00061428235729726	0.000414091883380385	SLC6A4/CAV1/CD36/HBB/BCHE/CD34/AGTR2/KLF4/PDE1B/ACP5/NOS1/KLF2/TLR4/EDN1/MAOB/SIRPA/RORA/CX3CR1/PTGIS/PTX3/IL1B/RGN/AIF1/MAOA/ICAM1/CLU	26
GO:0050806	GO:0050806	positive regulation of synaptic transmission	26/1389	145/17913	4.66904820915405e-05	0.00061428235729726	0.000414091883380385	FAM107A/AGER/ADRA1A/ADRB2/ADCY8/TNR/ARC/PRKCE/MME/RETN/WNT7A/GPER1/VAMP2/SNCA/CA2/SHANK3/NTRK2/TYROBP/KMO/CNR1/CX3CR1/NRGN/PRKCZ/PTN/UNC13B/CCL2	26
GO:0015711	GO:0015711	organic anion transport	57/1389	430/17913	4.68099961643891e-05	0.00061435265697702	0.000414139272869024	FABP4/CA4/HBA1/CD36/HBA2/FOLR3/HBB/PLA2G4F/ATP1A2/SLC27A6/SLCO1A2/LDLR/AGTR2/SLC1A1/ACE/VAMP2/SLC11A1/PLA2G1B/SNCA/SLC7A7/CA3/SLC27A3/SLC25A25/SLC16A11/ACACB/ABCG1/CA2/NTRK2/EDN1/MFSD2A/SLC51B/LRRC8C/SLCO2A1/PPARG/KMO/APOA1/SLCO2B1/PLA2G3/AQP9/AQP1/ABCB1/PDPN/MID1IP1/TNFAIP8L3/SLCO4C1/GJA1/APOC1/CFTR/ACSL4/P2RX7/ATP10A/IL1B/UNC13B/ATP8A1/FOLR1/LRP2/SLC6A20	57
GO:0006939	GO:0006939	smooth muscle contraction	21/1389	105/17913	4.75535415153891e-05	0.000621081570131817	0.000418675278645965	EDNRB/ADRA1A/NMUR1/CAV1/CALCRL/ATP1A2/EDN3/DOCK4/GPER1/MYOCD/PRKG1/NPNT/PLCE1/EDN1/MYH11/MYLK/CNN1/P2RX1/FKBP1B/PTAFR/EDNRA	21
GO:0032609	GO:0032609	interferon-gamma production	21/1389	105/17913	4.75535415153891e-05	0.000621081570131817	0.000418675278645965	SPN/VSIR/IL1RL1/AVPR2/GAS6/IL33/SLC11A1/TLR4/TLR8/SCGB1A1/SIRPA/CD244/IL18R1/AXL/PDCD1LG2/IRF8/HLA-DPA1/IL1B/SASH3/HLA-DPB1/CD274	21
GO:0003170	GO:0003170	heart valve development	15/1389	61/17913	4.77657037608035e-05	0.000622342014375021	0.000419524952618144	SMAD6/SLIT2/SLIT3/TGFBR2/PDE2A/BMPR2/GJA5/ROBO2/TBX5/BMP2/CCN1/TGFB2/HEY1/OLFM1/ELN	15
GO:0045639	GO:0045639	positive regulation of myeloid cell differentiation	19/1389	90/17913	4.96136390707384e-05	0.000644857468211699	0.000434702772025844	TAL1/CD101/TRIM58/GATA2/DCSTAMP/HOXA5/PF4/CA2/TYROBP/IL34/NCKAP1L/ETS1/KLF10/EVI2B/ID2/FOS/JUN/CD4/CD74	19
GO:0002697	GO:0002697	regulation of immune effector process	58/1389	441/17913	5.04478407391325e-05	0.000654120074740415	0.000440946757608245	CD5L/AGER/FOXF1/CD36/DNASE1L3/CFP/CPB2/FGR/ANGPT1/PRAM1/C8B/C5AR1/IL33/VSIG4/A2M/HLA-E/RBP4/GATA2/SH2D1B/TLR4/IL7R/PROS1/HLX/SERPING1/BTK/NR4A3/TNFSF13/SMAD7/C1QA/APOA1/C1QB/IL6/CD244/CADM1/IL18R1/C7/GAB2/FCER1G/C6/TFRC/P2RX7/PRKCZ/C1QC/PTAFR/TGFB2/C2/IL1B/SASH3/UNC13D/PTPRC/IRAK3/PGC/ITGAM/C4BPA/VTN/CD74/ANXA1/CLU	58
GO:0048754	GO:0048754	branching morphogenesis of an epithelial tube	26/1389	146/17913	5.26900561987918e-05	0.000680995269417907	0.000459063507744424	FGF10/FOXF1/TCF21/RASIP1/RSPO2/SLIT2/HHIP/TBX3/FGF2/NOTCH4/TGFBR2/AGTR2/ENG/GPC3/IHH/FGFR2/HOXA5/NPNT/EDN1/BMP2/FAT4/ETV5/WNT2/CTSH/EDNRA/SEMA3E	26
GO:0048732	GO:0048732	gland development	56/1389	422/17913	5.27736531030045e-05	0.000680995269417907	0.000459063507744424	WNT3A/OTC/LIMS2/CAV1/FGF10/FOXF1/TCF21/CDO1/SOSTDC1/TGFBR3/CPB2/TBX3/NOTCH4/TGFBR2/TBX2/GATA6/ERBB4/GATA2/SLC46A2/IHH/ID4/NTN4/FGFR2/SOCS2/HOXA5/NRG1/HLX/BMP2/PCSK9/APOA1/ETS1/ETV5/GJA1/APLN/DKK3/ID2/CDKN1C/LBH/CITED2/HMGCS1/ALDH1A2/COBL/JUN/WNT2/WNT11/TGFB2/FGF7/RGN/PTN/TGM2/FSTL3/CEBPA/DNAAF1/VTN/ALOX15B/ELF5	56
GO:0010038	GO:0010038	response to metal ion	47/1389	335/17913	5.30790851499527e-05	0.000683297983712669	0.000460615782993546	FABP4/OTC/CAV1/ADCY8/TNNC1/CAT/CASQ2/CYP1A2/KCNK3/FIBIN/MT1M/CYBRD1/SNCA/ALOX5AP/JUND/LRRK2/ARL13B/FOSB/CA2/APBB1/FBP1/EDN1/MAOB/C1QA/DUSP1/AQP9/AQP1/IL1A/RASGRP2/NCF1/NEDD4L/CYB5A/CYBB/ID2/ALOX15/P2RX7/FOS/SOD3/JUN/JUNB/TXNIP/MT1A/FSTL3/CEBPA/S100A8/BMP6/ICAM1	47
GO:0002695	GO:0002695	negative regulation of leukocyte activation	28/1389	163/17913	5.40002616075411e-05	0.000691770030419977	0.000466326846864159	FOXF1/LRRC32/SPN/VSIR/PDE5A/LDLR/GPER1/VSIG4/CD300LF/IHH/HLX/BTK/SFTPD/SMAD7/TYROBP/SCGB1A1/MNDA/LST1/CNR1/ID2/AXL/PDCD1LG2/ADGRF5/PTPRC/CX3CL1/CD74/CD274/ANXA1	28
GO:0090022	GO:0090022	regulation of neutrophil chemotaxis	10/1389	30/17913	5.41228735935347e-05	0.000691770030419977	0.000466326846864159	CXCR2/SLIT2/DAPK2/C5AR1/EDN1/BST1/JAM3/NCKAP1L/CD74/CCL21	10
GO:1902895	GO:1902895	positive regulation of pri-miRNA transcription by RNA polymerase II	10/1389	30/17913	5.41228735935347e-05	0.000691770030419977	0.000466326846864159	SMAD6/GATA2/SPI1/PDGFB/BMP2/ATOH8/APLN/FOS/JUN/TGFB2	10
GO:0050863	GO:0050863	regulation of T cell activation	44/1389	307/17913	5.46697991600813e-05	0.000697104713934591	0.000469922993029783	AGER/CAV1/LRRC32/SPN/VSIR/PDE5A/TGFBR2/VSIG4/HLA-E/SLC46A2/PRKCQ/IHH/IL7R/ZEB1/ZBTB16/HLX/CD83/SFTPD/SMAD7/SCGB1A1/PIK3R1/IL6/NCKAP1L/MAP3K8/DOCK8/EGR3/EFNB2/TFRC/EFNB1/PDCD1LG2/PRKCZ/HLA-DOA/HLA-DPA1/CD4/IL1B/SASH3/HLA-DPB1/AIF1/PTPRC/CD74/CD274/CCL2/CCL21/ANXA1	44
GO:0046683	GO:0046683	response to organophosphorus	24/1389	130/17913	5.56531155810054e-05	0.00070520720713243	0.000475384938385226	SLC6A4/TEK/GPD1/CDO1/THBD/P2RY1/DUOX1/INPP5K/PDE2A/FOSB/MMP19/PLA2G5/DUSP1/AQP9/AQP1/P2RX1/CFTR/P2RX7/PER1/FOS/P2RY12/PTAFR/IL1B/KCNQ1	24
GO:0017001	GO:0017001	antibiotic catabolic process	12/1389	42/17913	5.56983949138232e-05	0.00070520720713243	0.000475384938385226	HBA1/HBA2/CAT/HBB/SULT1C4/GPX3/DUOX1/SNCA/ALDH2/SULT1A1/SULT1A2/ALDH3B1	12
GO:0045429	GO:0045429	positive regulation of nitric oxide biosynthetic process	12/1389	42/17913	5.56983949138232e-05	0.00070520720713243	0.000475384938385226	CD36/HBB/AGTR2/KLF4/KLF2/TLR4/EDN1/PTX3/IL1B/AIF1/ICAM1/CLU	12
GO:0003229	GO:0003229	ventricular cardiac muscle tissue development	14/1389	55/17913	5.62948162008421e-05	0.000710659256472059	0.000479060201645696	CCM2L/TNNC1/TGFBR3/TBX3/HEG1/ENG/MYL3/FGFR2/NRG1/TBX5/SMAD7/ID2/TGFB2/LRP2	14
GO:0014015	GO:0014015	positive regulation of gliogenesis	17/1389	76/17913	5.65499589498108e-05	0.000710659256472059	0.000479060201645696	ASPA/AGER/ZNF365/PRKCH/GJC2/BMP2/PPARG/C1QA/IL34/IL6/ETV5/ID2/P2RY12/IL1B/LRP1/PTN/LRP2	17
GO:0060415	GO:0060415	muscle tissue morphogenesis	17/1389	76/17913	5.65499589498108e-05	0.000710659256472059	0.000479060201645696	ANKRD1/CCM2L/S1PR1/TNNC1/TGFBR3/HEG1/ADARB1/ENG/MYL3/FGFR2/NRG1/BMP2/SMAD7/MYLK/WNT2/TGFB2/LRP2	17
GO:0002699	GO:0002699	positive regulation of immune effector process	32/1389	198/17913	5.66572795068785e-05	0.000710659256472059	0.000479060201645696	FOXF1/CD36/FGR/IL33/HLA-E/RBP4/GATA2/SH2D1B/TLR4/HLX/BTK/NR4A3/TNFSF13/IL6/CD244/CADM1/IL18R1/GAB2/FCER1G/C6/TFRC/P2RX7/PRKCZ/PTAFR/IL1B/SASH3/UNC13D/PTPRC/PGC/ITGAM/CD74/ANXA1	32
GO:0001656	GO:0001656	metanephros development	19/1389	91/17913	5.82114168604415e-05	0.000726764812357392	0.000489917065578414	FGF10/TCF21/CXCR2/ITGA8/CD34/AGTR2/GPC3/ROBO2/PDGFB/IRX1/FRAS1/WWTR1/FAT4/LAMB2/ID3/EGR1/ID2/CTSH/IRX2	19
GO:0010717	GO:0010717	regulation of epithelial to mesenchymal transition	19/1389	91/17913	5.82114168604415e-05	0.000726764812357392	0.000489917065578414	RGCC/GLIPR2/TGFBR2/ENG/TBX5/PHLDB2/BMP2/SMAD7/IL6/DAB2IP/WWTR1/PDPN/DAB2/TGFB2/IL1B/AXIN2/BMP5/OLFM1/FOXA2	19
GO:0032623	GO:0032623	interleukin-2 production	15/1389	62/17913	5.8541667215388e-05	0.000729196090939822	0.000491556006881645	SPTBN1/CD34/VSIG4/SLC11A1/PRKCQ/CD83/SFTPD/ZFP36/IL1A/FCER1G/CD4/IL1B/SASH3/PTPRC/ANXA1	15
GO:0006937	GO:0006937	regulation of muscle contraction	28/1389	164/17913	6.03900850630085e-05	0.000750482789201036	0.000505905513861984	ADRA1A/CAV1/CALCRL/TNNC1/CASQ2/HSPB6/ATP1A2/PDE5A/DOCK4/GPER1/MYL9/MYL3/NOS1/MYOCD/PRKG1/NPNT/GJA5/PLCE1/EDN1/SMAD7/CCN2/TNNI2/CNN1/P2RX1/FKBP1B/PTAFR/CLIC2/KCNQ1	28
GO:0001946	GO:0001946	lymphangiogenesis	7/1389	15/17913	6.12746117330994e-05	0.000756235517742679	0.000509783467002078	ACVRL1/CCBE1/BMPR2/SOX18/FLT4/PDPN/VASH1	7
GO:0060841	GO:0060841	venous blood vessel development	7/1389	15/17913	6.12746117330994e-05	0.000756235517742679	0.000509783467002078	ACVRL1/FOXF1/HEG1/CCBE1/ENG/BMPR2/EFNB2	7
GO:0090197	GO:0090197	positive regulation of chemokine secretion	7/1389	15/17913	6.12746117330994e-05	0.000756235517742679	0.000509783467002078	IL1RL1/IL33/LPL/LRP1/AIF1/ALOX15B/CHIA	7
GO:0051384	GO:0051384	response to glucocorticoid	25/1389	139/17913	6.15491116974133e-05	0.000757885057308423	0.000510895432757524	FAM107A/CDO1/SLIT2/BCHE/SLIT3/AGTR2/KLF9/FIBIN/FOSB/ABCA3/EDN1/MAOB/SCGB1A1/ZFP36/DUSP1/AQP1/IL6/AKAP13/FOS/ALPL/PTAFR/AIF1/BMP6/ICAM1/ANXA1	25
